"id_curso";"nome";"id_coordenador";"coordenador";"situacao_curso";"nivel_ensino";"grau_academico";"modalidade_educacao";"area_conhecimento";"tipo_oferta";"turno";"tipo_ciclo_formacao";"municipio";"campus";"id_unidade_responsavel";"unidade_responsavel";"website";"data_funcionamento";"codigo_inep";"dou";"portaria_reconhecimento";"convenio_academico"
"50663976";"ENSINO DE FILOSOFIA NO ENSINO MÉDIO";"";"";"ATIVO";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"137";"DEPARTAMENTO DE FILOSOFIA";"";"";"";"";"";""
"104438498";"ENSINO DE FILOSOFIA NO ENSINO MÉDIO";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"137";"DEPARTAMENTO DE FILOSOFIA";"";"";"";"";"";""
"106836176";"ENSINO DE LÍNGUA E CULTURAS HISPÂNICAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"5206";"DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"97989821";"ENSINO DE LÍNGUA E CULTURAS HISPÂNICAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"5206";"DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"89444585";"ENSINO DE LÍNGUA PORTUGUESA: GRAMÁTICA, TEXTO E DISCURSO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"138";"DEPARTAMENTO DE LETRAS";"";"";"";"";"";""
"104463617";"ENSINO DE MATEMÁTICA";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"120";"DEPARTAMENTO DE MATEMÁTICA";"";"";"";"";"";""
"122072767";"ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"121636855";"ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"7261";"PROGRAMA DE PÓS-GRADUAÇÃO EM MÚSICA";"";"";"";"";"";""
"123354684";"ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS";"";"";"";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"123381093";"ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS";"34240";"VALERIA LAZARO DE CARVALHO";"";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"111285585";"ENSINO DE MUSICA NA EDUCAÇÃO BÁSICA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"103878435";"ENSINO DE PORTUGUÊS E LINGUÍSTICA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"138";"DEPARTAMENTO DE LETRAS";"";"";"";"";"";""
"104439089";"ENSINO DE SOCIOLOGIA NO ENSINO MÉDIO";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"136";"DEPARTAMENTO DE CIÊNCIAS SOCIAIS";"";"";"";"";"";""
"94372864";"ENSINO E APRENDIZAGEM DE LÍNGUAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"236";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"";"";"";"";"";""
"103978381";"ENSINO FUNDAMENTAL";"";"";"ATIVO";"FUNDAMENTAL";"";"Presencial";"";"";"";"";"NATAL";"";"1452";"NÚCLEO DE EDUCAÇÃO DA INFÂNCIA";"";"";"";"";"";""
"1998296";"ENSINO INFANTIL";"";"";"ATIVO";"INFANTIL";"";"Presencial";"";"";"";"";"NATAL";"";"1452";"NÚCLEO DE EDUCAÇÃO DA INFÂNCIA";"";"";"";"";"";""
"89232622";"ENSINO MEDIO";"";"";"ATIVO";"MÉDIO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"24052787";"";"";""
"2628340";"Especializaão em Avaliação Psicológica";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"";"";"";"";"";""
"51277174";"ESPECIALIZAÇÃO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"";"";""
"115295700";"ESPECIALIZAÇÃO EM ADMINISTRAÇÃO PÚBLICA";"24415";"ANDREA CRISTINA SANTOS DE JESUS";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"236";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"";"";"";"";"";""
"107259247";"ESPECIALIZAÇÃO EM AUDITORIA E PERÍCIA CONTÁBIL";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"395";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"";"";"";"";"";""
"115259542";"ESPECIALIZAÇÃO EM CINEMA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"139";"DEPARTAMENTO DE ARTES";"";"";"";"";"";""
"17519780";"ESPECIALIZAÇÃO EM CORPO, SAÚDE E SOCIEDADE";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"";"";"";"";"";""
"5173860";"ESPECIALIZAÇÃO EM CRIANÇA E ADOLESCENTE: ASPECTOS LEGAIS E SOCIAIS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"143";"DEPARTAMENTO DE PSICOLOGIA";"";"";"";"";"";""
"85075974";"ESPECIALIZAÇÃO EM DESIGN GRÁFICO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"139";"DEPARTAMENTO DE ARTES";"";"";"";"";"";""
"2062116";"ESPECIALIZAÇÃO EM EDUCAÇÃO INFANTIL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"363";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO";"";"";"";"";"";""
"11345120";"ESPECIALIZAÇÃO EM ENDODONTIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"1087370";"ESPECIALIZAÇÃO EM ENGENHARIA E SEGURANÇA DO TRABALHO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"52";"DEPARTAMENTO DE ENGENHARIA CIVIL";"";"";"";"";"";""
"117783900";"ESPECIALIZAÇÃO EM ENSINO E APRENDIZAGEM DE INGLÊS COMO LÍNGUA ESTRANGEIRA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"5206";"DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"127324390";"ESPECIALIZAÇÃO EM EQUIDEOCULTURA";"5758001";"JORGE MOTTA DA ROCHA";"";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"115839556";"ESPECIALIZAÇÃO EM FISIOLOGIA CLÍNICA DO EXERCÍCIO";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"";"";"";"";"";""
"97605312";"ESPECIALIZAÇÃO EM FISIOTERAPIA MATERNO-INFANTIL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"115828584";"ESPECIALIZAÇÃO EM GESTÃO DE POLÍTICA DE DST, AIDS HEPATITES VIRAIS E TUBERCULOSE";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"409";"NÚCLEO DE ESTUDOS EM SAÚDE COLETIVA";"";"";"";"";"";""
"120896111";"ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA DE NEGÓCIOS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"236";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"";"";"";"";"";""
"11381370";"ESPECIALIZAÇÃO EM GESTÃO UNIVERSITÁRIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"124986610";"ESPECIALIZAÇÃO EM IMPLANTODONTIA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"103611582";"ESPECIALIZAÇÃO EM INFORMÁTICA EM SAÚDE";"5752988";"DANILO ALVES PINTO NAGEM";"ATIVO";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"5205";"DEPARTAMENTO DE ENGENHARIA BIOMEDICA";"";"";"";"";"";""
"124688884";"ESPECIALIZAÇÃO EM LIBRAS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"7847";"DEPARTAMENTO DE LETRAS - CERES";"";"";"";"";"";""
"124690912";"ESPECIALIZAÇÃO EM LIBRAS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"7847";"DEPARTAMENTO DE LETRAS - CERES";"";"";"";"";"";""
"118952993";"ESPECIALIZAÇÃO EM LÍNGUA ESPANHOLA, LITERATURA E TRADUÇÃO";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"5206";"DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"1228840";"ESPECIALIZAÇÃO EM LÍNGUA INGLESA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"CAICÓ";"";"236";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"";"";"";"";"";""
"9240410";"ESPECIALIZAÇÃO EM LÍNGUA PORGUESA: GRAMÁTICA, TEXTO E DISCURSO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"138";"DEPARTAMENTO DE LETRAS";"";"";"";"";"";""
"2177613";"ESPECIALIZAÇÃO EM LINGUÍSTICA E ENSINO DE LÍNGUA PORTUGUESA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"138";"DEPARTAMENTO DE LETRAS";"";"";"";"";"";""
"109150298";"ESPECIALIZAÇÃO EM LITERATURA NA ESCOLA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"363";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO";"";"";"";"";"";""
"95817352";"ESPECIALIZAÇÃO EM LOGÍSTICA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"";"";"";""
"98662431";"ESPECIALIZAÇÃO EM MERCADO DE CAPITAIS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"2561057";"ESPECIALIZAÇÃO EM MÚSICA - PRÁTICAS INTERPRETATIVAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"109704237";"ESPECIALIZAÇÃO EM PERIODONTIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"906780";"ESPECIALIZAÇÃO EM POLÍTICAS PÚBLICAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"2773";"NÚCLEO AVANÇADO DE POLÍTICAS PÚBLICAS - CCHLA";"";"";"";"";"";""
"106564940";"ESPECIALIZAÇÃO EM PROGRAMA NACIONAL EDUCAÇÃO , POBREZA E DESIGUALDADE SOCIAL";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"5967";"DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO";"";"";"";"";"";""
"116663609";"ESPECIALIZAÇÃO EM PRÓTESE DENTÁRIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"115236835";"ESPECIALIZAÇÃO EM SAÚDE COLETIVA COM ÊNFASE EM SAÚDE DA FAMÍLIA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"";"";"";"";"";""
"4669920";"ESPECIALIZAÇÃO EM SUPERVISÃO EDUCACIONAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"CAICÓ";"";"236";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"";"";"";"";"";""
"121221352";"ESPECIALIZAÇÃO EM TREINAMENTO DE FORÇA - 2ª TURMA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"";"";"";"";"";""
"1403270";"ESPECIALIZAÇÃO TÉCNICA DE ENFERMAGEM EM UNIDADE DE TERAPIA INTENSIVA";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"18054220";"ESPECIALIZAÇÃO TECNICA EM ENFERMAGEM DO TRABALHO";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"115051086";"ESPECIALIZÇÃO EM TERAPIA INTENSIVA EM ENFERMAGEM";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"2000034";"ESTATÍSTICA";"5752026";"DENIZE ARAUJO BARBOSA";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Exatas e da Terra";"Regular";"Matutino";"Um ciclo";"NATAL";"Campus Central";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"http://www.estatistica.ccet.ufrn.br/";"1974-03-01";"12337";"2017-06-26";"Portaria nº 628";""
"109957345";"ESTRATÉGIAS LINGUÍSTICO-DISCURSIVAS DE AVALIAÇÃO";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"138";"DEPARTAMENTO DE LETRAS";"";"";"";"";"";""
"117700770";"ESTUDOS DA ESCRITA E ENSINO";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"138";"DEPARTAMENTO DE LETRAS";"";"";"";"";"";""
"97258649";"ESTUDOS SOBRE A LINGUAGEM: TEORIAS E ENSINO (ESTEIO)";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"138";"DEPARTAMENTO DE LETRAS";"";"";"";"";"";""
"4808457";"ESTUDOS TRANSDISCIPLINARES DO TEXTO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"138";"DEPARTAMENTO DE LETRAS";"";"";"";"";"";""
"10601100";"Etica Profissional";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"1698";"COOPERATIVA CULTURAL DA UFRN";"";"";"";"";"";""
"2000039";"FARMÁCIA";"5753043";"WALDENICE DE ALENCAR MORAIS";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências da Saúde";"Regular";"Matutino e Vespertino";"Um ciclo";"NATAL";"Campus Central";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"http://www.farmacia.ccs.ufrn.br/";"1923-01-08";"12328";"2015-01-02";"Portaria nº 824/2014 - DIREG/MEC";""
"14172150";"FARMÁCIA HOSPITALAR COM ÊNFASE EM ONCOLOGIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"196";"DEPARTAMENTO DE FARMACIA";"";"";"";"";"";""
"2000040";"FILOSOFIA";"5752753";"EDUARDO ANIBAL PELLEJERO";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Linguística, Letras e Artes";"Regular";"Noturno";"Um ciclo";"NATAL";"Campus Central";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"http://www.cchla.ufrn.br/filosofia/";"1980-01-02";"312321";"2015-12-30";"Portaria nº 1098/2015 - DIREG/MEC";""
"111635047";"FILOSOFIA";"22937";"MARKUS FIGUEIRA DA SILVA";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Linguística, Letras e Artes";"Regular";"Noturno";"Um ciclo";"NATAL";"Campus Central";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"http://www.cchla.ufrn.br/filosofia/";"1980-01-02";"12321";"2016-12-15";"Portaria nº 797/2016 - MEC";""
"90275796";"FINANÇAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"90051527";"FINANÇAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"90023843";"FINANÇAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"90051524";"FINANÇAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"90021814";"FINANÇAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"89826704";"FINANÇAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"90026936";"FINANÇAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"90057719";"FINANÇAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"90045186";"FINANÇAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"90028754";"FINANÇAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"85417248";"FINANÇAS CORPORATIVAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"236";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"";"";"";"";"";""
"123686055";"FINANÇAS CORPORATIVAS";"24896";"GABRIEL MARTINS DE ARAUJO FILHO";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"";"";"";""
"111635050";"FÍSICA";"5751879";"JULIANA MESQUITA HIDALGO FERREIRA";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Ciências Exatas e da Terra";"Regular";"Matutino, Vespertino e Noturno";"Um ciclo";"NATAL";"Campus Central";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"http://www.dfte.ufrn.br/";"1969-03-01";"312334";"2015-12-30";"Portaria nº 1098/2015 - DIREG/MEC";""
"2000124";"FÍSICA";"5753880";"JOAO MEDEIROS DE ARAUJO";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"A Distância";"Ciências Exatas e da Terra";"Regular";"Matutino, Vespertino e Noturno";"Um ciclo";"NATAL";"";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"";"1969-03-01";"99892";"2013-06-03";"Portaria nº 244/2013 - MEC";""
"2000041";"FÍSICA";"5756348";"LUIZ FELIPE CAVALCANTI PEREIRA";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Exatas e da Terra";"Regular";"Matutino, Vespertino e Noturno";"Um ciclo";"NATAL";"Campus Central";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"http://www.dfte.ufrn.br/";"1969-03-01";"12334";"2015-12-30";"Portaria nº 1098/2015 - DIREG/MEC";""
"103323466";"FISIOLOGIA CLÍNICA DO EXERCÍCIO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"";"";"";"";"";""
"121430691";"FISIOLOGIA DO EXERCÍCIO: BASES TEÓRICAS E PRÁTICAS DO FITNESS E PERSONAL TRAINER";"5757543";"EDUARDO BODNARIUC FONTES";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"";"";"";"";"";""
"10345860";"FISIOTERAPIA";"5757431";"KLAYTON GALANTE SOUSA";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"SANTA CRUZ";"";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"http://prograd.ufrn.br/";"";"116752";"2015-01-02";"Portaria nº 824/2014 - DIREG/MEC";""
"2000042";"FISIOTERAPIA";"5756851";"ALINE MEDEIROS CAVALCANTI DA FONSECA";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências da Saúde";"Regular";"Matutino e Vespertino";"Um ciclo";"NATAL";"Campus Central";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"";"1978-06-12";"12331";"2017-07-28";"Portaria Nº 796/2017 - MEC";""
"104177648";"FISIOTERAPIA CARDIORRESPIRATORIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"17975010";"FISIOTERAPIA CARDIORRESPIRATORIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"89970992";"FISIOTERAPIA CARDIORRESPIRATORIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"123701410";"FISIOTERAPIA CARDIORRESPIRATORIA";"2261772";"GUILHERME AUGUSTO DE FREITAS FREGONEZI";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"123701410";"FISIOTERAPIA CARDIORRESPIRATORIA";"2261772";"GUILHERME AUGUSTO DE FREITAS FREGONEZI";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"89971045";"FISIOTERAPIA CARDIORRESPIRATORIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"2689633";"FISIOTERAPIA MATERNOINFANTIL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"85898233";"FISIOTERAPIA TRAUMATO-ORTOPÉDICA E DESPORTIVA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"97260682";"FISIOTERAPIA TRAUMATO-ORTOPÉDICA E DESPORTIVA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"106396861";"FISIOTERAPIA TRAUMATO-ORTOPÉDICA E DESPORTIVA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"85245427";"FISIOTERAPIA TRAUMATO-ORTOPÉDICA E DESPORTIVA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"120250336";"FISIOTERAPIA TRAUMATO-ORTOPÉDICA E DESPORTIVA - TURMA 4";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"7386870";"fonoaudiologia";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"2828";"HUOL - DEPARTAMENTO DE CIRURGIA";"";"";"";"";"";""
"7410980";"FONOAUDIOLOGIA";"5758542";"ANA MANHANI CACERES ASSENCO";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"NATAL";"";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"http://www.prograd.ufrn.br";"";"116764";"2015-01-02";"Portaria nº 824/2014 - DIREG/MEC";""
"89983484";"FORMAÇÃO DE ESTAGIÁRIOS DE LÍNGUA INGLESA";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"89983502";"FORMAÇÃO DE ESTAGIÁRIOS EM LÍNGUA ALEMÃ";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"89983497";"FORMAÇÃO DE ESTAGIÁRIOS EM LÍNGUA ESPANHOLA";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
